"Date","Price","Open","High","Low","Change %"
"Aug 08, 2017","111,681.000","111,681.000","111,681.000","111,681.000","0.01%"
"Aug 07, 2017","111,674.000","111,674.000","111,674.000","111,674.000","-0.05%"
"Aug 04, 2017","111,733.000","111,733.000","111,733.000","111,733.000","0.02%"
"Aug 03, 2017","111,714.000","111,714.000","111,714.000","111,714.000","0.06%"
"Aug 02, 2017","111,649.000","111,649.000","111,649.000","111,649.000","0.03%"
"Jul 31, 2017","111,620.000","111,620.000","111,620.000","111,620.000","-0.04%"
"Jul 28, 2017","111,664.000","111,664.000","111,664.000","111,664.000","-0.03%"
"Jul 27, 2017","111,692.000","111,692.000","111,692.000","111,692.000","0.08%"
"Jul 26, 2017","111,605.000","111,605.000","111,605.000","111,605.000","-0.10%"
"Jul 25, 2017","111,718.000","111,718.000","111,718.000","111,718.000","0.05%"
"Jul 24, 2017","111,667.000","111,667.000","111,667.000","111,667.000","0.00%"
"Jul 21, 2017","111,663.000","111,663.000","111,663.000","111,663.000","0.04%"
"Jul 20, 2017","111,620.000","111,620.000","111,620.000","111,620.000","-0.00%"
"Jul 19, 2017","111,622.000","111,622.000","111,622.000","111,622.000","-0.04%"
"Jul 18, 2017","111,664.000","111,664.000","111,664.000","111,664.000","0.10%"
"Jul 14, 2017","111,555.000","111,555.000","111,555.000","111,555.000","-0.01%"
"Jul 13, 2017","111,564.000","111,564.000","111,564.000","111,564.000","0.20%"
"Jul 12, 2017","111,336.000","111,336.000","111,336.000","111,336.000","0.10%"
"Jul 11, 2017","111,225.000","111,225.000","111,225.000","111,225.000","-0.08%"
"Jul 10, 2017","111,319.000","111,319.000","111,319.000","111,319.000","-0.05%"
"Jul 07, 2017","111,370.000","111,370.000","111,370.000","111,370.000","0.03%"
"Jul 06, 2017","111,333.000","111,333.000","111,333.000","111,333.000","-0.18%"
"Jul 05, 2017","111,539.000","111,539.000","111,539.000","111,539.000","-0.08%"
"Jul 04, 2017","111,625.000","111,625.000","111,625.000","111,625.000","-0.01%"
"Jul 03, 2017","111,632.000","111,632.000","111,632.000","111,632.000","0.00%"
"Jun 30, 2017","111,627.000","111,627.000","111,627.000","111,627.000","-0.30%"
"Jun 29, 2017","111,967.000","111,967.000","111,967.000","111,967.000","-0.01%"
"Jun 28, 2017","111,978.000","111,978.000","111,978.000","111,978.000","-0.10%"
"Jun 27, 2017","112,092.000","112,092.000","112,092.000","112,092.000","0.07%"
"Jun 26, 2017","112,018.000","112,018.000","112,018.000","112,018.000","-0.02%"
"Jun 23, 2017","112,039.000","112,039.000","112,039.000","112,039.000","-0.05%"
"Jun 22, 2017","112,096.000","112,096.000","112,096.000","112,096.000","0.05%"
"Jun 21, 2017","112,041.000","112,041.000","112,041.000","112,041.000","0.02%"
"Jun 20, 2017","112,015.000","112,015.000","112,015.000","112,015.000","0.05%"
"Jun 19, 2017","111,964.000","111,964.000","111,964.000","111,964.000","-0.01%"
"Jun 16, 2017","111,974.000","111,974.000","111,974.000","111,974.000","-0.07%"
"Jun 15, 2017","112,051.000","112,051.000","112,051.000","112,051.000","0.13%"
"Jun 14, 2017","111,907.000","111,907.000","111,907.000","111,907.000","0.04%"
"Jun 13, 2017","111,867.000","111,867.000","111,867.000","111,867.000","0.02%"
"Jun 12, 2017","111,843.000","111,843.000","111,843.000","111,843.000","-0.04%"
"Jun 09, 2017","111,890.000","111,890.000","111,890.000","111,890.000","0.18%"
"Jun 08, 2017","111,684.000","111,684.000","111,684.000","111,684.000","-0.33%"
"Jun 07, 2017","112,055.000","112,055.000","112,055.000","112,055.000","0.03%"
"Jun 06, 2017","112,022.000","112,022.000","112,022.000","112,022.000","0.10%"
"Jun 02, 2017","111,915.000","111,915.000","111,915.000","111,915.000","0.03%"
